job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skills_list
AI00269,Robotics Engineer,96518,EUR,SE,FT,Austria,S,Norway,0,"GCP, Deep Learning, Java, Statistics, Spark",Bachelor,5,Automotive,2024-02-20,2024-04-23,702,8.4,TechCorp Inc,"['GCP', 'Deep Learning', 'Java', 'Statistics', 'Spark']"
AI00270,AI Research Scientist,136768,USD,MI,PT,Norway,M,Norway,50,"Python, Java, SQL",Bachelor,4,Healthcare,2025-03-08,2025-04-01,2160,9.5,Smart Analytics,"['Python', 'Java', 'SQL']"
AI00271,Research Scientist,143660,CAD,SE,FL,Canada,L,Canada,100,"Statistics, Java, Data Visualization, Azure",Master,8,Education,2024-01-22,2024-03-07,1728,6.7,Algorithmic Solutions,"['Statistics', 'Java', 'Data Visualization', 'Azure']"
AI00272,Data Engineer,122612,SGD,SE,FT,Singapore,S,Singapore,50,"GCP, Azure, Tableau, Computer Vision, Scala",Associate,9,Media,2024-10-26,2024-11-12,1794,5.8,TechCorp Inc,"['GCP', 'Azure', 'Tableau', 'Computer Vision', 'Scala']"
AI00273,Principal Data Scientist,224629,AUD,EX,FL,Australia,S,Australia,100,"R, SQL, Kubernetes, Statistics, Linux",Master,15,Healthcare,2024-07-14,2024-07-31,2418,9.6,Cognitive Computing,"['R', 'SQL', 'Kubernetes', 'Statistics', 'Linux']"
AI00274,Computer Vision Engineer,110517,EUR,SE,FT,France,L,France,50,"Python, TensorFlow, Hadoop, R",PhD,7,Manufacturing,2024-10-17,2024-11-27,2208,8.2,Advanced Robotics,"['Python', 'TensorFlow', 'Hadoop', 'R']"
AI00275,Robotics Engineer,78533,SGD,EN,CT,Singapore,M,Singapore,100,"Deep Learning, Spark, Git",Bachelor,0,Government,2024-10-22,2024-12-24,1972,5.7,Future Systems,"['Deep Learning', 'Spark', 'Git']"
AI00276,Head of AI,282152,CHF,EX,CT,Switzerland,S,United Kingdom,50,"Spark, Kubernetes, SQL",PhD,15,Energy,2024-03-23,2024-06-03,678,7.0,DeepTech Ventures,"['Spark', 'Kubernetes', 'SQL']"
AI00277,Data Scientist,240352,CHF,EX,CT,Switzerland,M,Switzerland,50,"TensorFlow, Spark, Computer Vision",PhD,18,Automotive,2024-06-24,2024-08-02,886,6.8,Cognitive Computing,"['TensorFlow', 'Spark', 'Computer Vision']"
AI00278,Computer Vision Engineer,87353,CHF,EN,FL,Switzerland,M,Switzerland,50,"Java, Git, AWS",Associate,0,Technology,2025-03-17,2025-04-01,2072,7.5,DataVision Ltd,"['Java', 'Git', 'AWS']"
AI00279,Research Scientist,201368,EUR,EX,FL,Austria,M,Austria,100,"Git, PyTorch, NLP",Associate,10,Transportation,2024-02-16,2024-03-15,2032,6.4,Cognitive Computing,"['Git', 'PyTorch', 'NLP']"
AI00280,AI Consultant,102371,USD,MI,FT,Sweden,M,Sweden,50,"Scala, Java, Linux, AWS",Associate,3,Telecommunications,2024-12-29,2025-02-22,2442,6.5,Cloud AI Solutions,"['Scala', 'Java', 'Linux', 'AWS']"
AI00281,Machine Learning Engineer,160729,USD,MI,FT,Denmark,L,Denmark,50,"Python, TensorFlow, Kubernetes, Mathematics, MLOps",PhD,3,Government,2024-03-22,2024-04-12,660,7.8,Cognitive Computing,"['Python', 'TensorFlow', 'Kubernetes', 'Mathematics', 'MLOps']"
AI00282,Data Analyst,127341,USD,SE,CT,Ireland,L,Finland,0,"Python, Linux, TensorFlow, Java",Associate,8,Manufacturing,2025-01-07,2025-01-28,1241,6.4,Cognitive Computing,"['Python', 'Linux', 'TensorFlow', 'Java']"
AI00283,AI Product Manager,132125,EUR,SE,FT,Netherlands,L,Netherlands,50,"Deep Learning, Computer Vision, Tableau",Associate,6,Manufacturing,2024-06-13,2024-08-11,1042,7.0,Advanced Robotics,"['Deep Learning', 'Computer Vision', 'Tableau']"
AI00284,Data Scientist,106892,CAD,MI,PT,Canada,L,Canada,100,"MLOps, Python, Computer Vision, AWS",PhD,2,Gaming,2025-01-18,2025-03-19,2323,5.5,Digital Transformation LLC,"['MLOps', 'Python', 'Computer Vision', 'AWS']"
AI00285,Machine Learning Researcher,101740,EUR,MI,CT,Germany,L,Germany,100,"Scala, Python, Tableau",Master,3,Finance,2024-08-22,2024-09-18,1429,8.8,DeepTech Ventures,"['Scala', 'Python', 'Tableau']"
AI00286,Machine Learning Researcher,48965,USD,MI,PT,China,M,China,0,"Python, TensorFlow, Spark, GCP",Bachelor,2,Automotive,2024-11-01,2024-12-26,1541,5.9,Future Systems,"['Python', 'TensorFlow', 'Spark', 'GCP']"
AI00287,Autonomous Systems Engineer,53173,USD,EN,FL,Sweden,S,Sweden,50,"TensorFlow, Kubernetes, Python, Data Visualization, GCP",Master,0,Telecommunications,2024-02-09,2024-04-20,1299,8.3,Machine Intelligence Group,"['TensorFlow', 'Kubernetes', 'Python', 'Data Visualization', 'GCP']"
AI00288,Computer Vision Engineer,201645,EUR,EX,PT,Netherlands,S,Netherlands,100,"Scala, Kubernetes, Data Visualization",Associate,17,Real Estate,2024-12-11,2025-01-11,1871,9.2,DataVision Ltd,"['Scala', 'Kubernetes', 'Data Visualization']"
AI00289,Robotics Engineer,47718,USD,MI,FT,China,L,China,100,"R, Kubernetes, AWS, SQL, TensorFlow",Master,3,Retail,2025-01-03,2025-02-09,649,6.2,Neural Networks Co,"['R', 'Kubernetes', 'AWS', 'SQL', 'TensorFlow']"
AI00290,AI Architect,358613,USD,EX,FL,Norway,L,Norway,0,"AWS, Java, Statistics",PhD,16,Telecommunications,2024-08-06,2024-09-17,1555,9.6,Autonomous Tech,"['AWS', 'Java', 'Statistics']"
AI00291,AI Product Manager,96280,USD,EN,FL,United States,L,United States,50,"Spark, MLOps, SQL, PyTorch, Computer Vision",Bachelor,0,Technology,2024-10-13,2024-12-15,2353,6.2,Digital Transformation LLC,"['Spark', 'MLOps', 'SQL', 'PyTorch', 'Computer Vision']"
AI00292,ML Ops Engineer,87032,USD,SE,PT,South Korea,S,Netherlands,50,"PyTorch, Linux, Deep Learning",Master,7,Manufacturing,2024-11-13,2025-01-02,1397,5.5,Algorithmic Solutions,"['PyTorch', 'Linux', 'Deep Learning']"
AI00293,AI Architect,112059,JPY,SE,FT,Japan,S,Japan,50,"Docker, Python, Kubernetes, GCP, TensorFlow",Bachelor,9,Education,2024-06-21,2024-08-23,1799,7.3,Machine Intelligence Group,"['Docker', 'Python', 'Kubernetes', 'GCP', 'TensorFlow']"
AI00294,AI Specialist,115102,EUR,SE,FT,Austria,L,Austria,100,"Python, Linux, Kubernetes, Hadoop",PhD,7,Automotive,2024-05-10,2024-07-19,2334,9.2,DeepTech Ventures,"['Python', 'Linux', 'Kubernetes', 'Hadoop']"
AI00295,AI Specialist,271779,USD,EX,CT,Ireland,L,Ireland,50,"Computer Vision, Azure, Data Visualization, NLP",Master,11,Automotive,2025-02-06,2025-03-23,1247,9.0,Cloud AI Solutions,"['Computer Vision', 'Azure', 'Data Visualization', 'NLP']"
AI00296,AI Research Scientist,66364,CAD,MI,PT,Canada,S,Colombia,50,"Python, SQL, NLP",Bachelor,3,Gaming,2024-08-18,2024-09-01,1891,6.6,AI Innovations,"['Python', 'SQL', 'NLP']"
AI00297,Deep Learning Engineer,131466,USD,MI,PT,Norway,L,Norway,50,"R, AWS, Hadoop, NLP, Spark",PhD,2,Automotive,2024-01-02,2024-01-25,1013,7.9,TechCorp Inc,"['R', 'AWS', 'Hadoop', 'NLP', 'Spark']"
AI00298,Head of AI,42235,USD,EN,FT,South Korea,S,Ghana,100,"Python, Data Visualization, Kubernetes",PhD,1,Government,2024-04-19,2024-06-27,2078,6.4,DeepTech Ventures,"['Python', 'Data Visualization', 'Kubernetes']"
AI00299,Deep Learning Engineer,55844,EUR,EN,FL,Netherlands,M,Estonia,50,"Java, NLP, Python, Deep Learning, Computer Vision",PhD,1,Transportation,2024-05-04,2024-07-10,976,7.9,Quantum Computing Inc,"['Java', 'NLP', 'Python', 'Deep Learning', 'Computer Vision']"
AI00300,Machine Learning Researcher,75499,USD,EN,FT,Sweden,L,Sweden,0,"GCP, Linux, Deep Learning, Java, Kubernetes",PhD,1,Education,2024-10-02,2024-10-27,2054,9.6,Future Systems,"['GCP', 'Linux', 'Deep Learning', 'Java', 'Kubernetes']"
AI00301,AI Architect,84962,SGD,EN,CT,Singapore,L,Israel,50,"GCP, Data Visualization, Azure",Associate,1,Finance,2024-05-15,2024-06-29,1804,6.2,TechCorp Inc,"['GCP', 'Data Visualization', 'Azure']"
AI00302,Data Analyst,144336,CHF,MI,CT,Switzerland,M,Switzerland,0,"Data Visualization, Java, Mathematics, AWS",Bachelor,3,Gaming,2025-02-06,2025-03-30,1336,7.8,Machine Intelligence Group,"['Data Visualization', 'Java', 'Mathematics', 'AWS']"
AI00303,AI Consultant,52300,USD,SE,PT,China,S,China,100,"Docker, TensorFlow, GCP",Bachelor,8,Consulting,2024-03-10,2024-04-19,800,9.1,DataVision Ltd,"['Docker', 'TensorFlow', 'GCP']"
AI00304,Data Engineer,157426,EUR,EX,PT,Austria,S,Turkey,100,"Scala, Tableau, Java",PhD,13,Manufacturing,2025-04-07,2025-05-16,1741,6.2,Cloud AI Solutions,"['Scala', 'Tableau', 'Java']"
AI00305,Deep Learning Engineer,174692,USD,EX,CT,South Korea,M,Portugal,100,"Linux, Python, TensorFlow",PhD,12,Automotive,2025-04-20,2025-06-27,731,7.9,Autonomous Tech,"['Linux', 'Python', 'TensorFlow']"
AI00306,NLP Engineer,142293,USD,MI,PT,Norway,L,Sweden,50,"Git, Java, Deep Learning, Linux, Mathematics",Master,2,Energy,2025-04-05,2025-06-01,1398,7.1,Quantum Computing Inc,"['Git', 'Java', 'Deep Learning', 'Linux', 'Mathematics']"
AI00307,AI Architect,109818,USD,SE,FL,South Korea,S,South Korea,0,"GCP, Git, Statistics",PhD,9,Consulting,2024-01-04,2024-02-02,2344,5.0,Advanced Robotics,"['GCP', 'Git', 'Statistics']"
AI00308,AI Research Scientist,69642,USD,EN,FT,Norway,M,Norway,0,"Java, SQL, Scala, PyTorch, NLP",Master,0,Automotive,2024-01-19,2024-03-31,583,7.9,AI Innovations,"['Java', 'SQL', 'Scala', 'PyTorch', 'NLP']"
AI00309,Principal Data Scientist,70652,EUR,MI,FL,Netherlands,S,Netherlands,50,"Computer Vision, Scala, Mathematics",Master,2,Media,2024-10-30,2024-12-30,1086,9.1,Advanced Robotics,"['Computer Vision', 'Scala', 'Mathematics']"
AI00310,Data Analyst,242235,GBP,EX,FL,United Kingdom,L,United Kingdom,100,"R, PyTorch, Docker",Master,12,Education,2024-12-18,2025-03-01,2038,6.0,Machine Intelligence Group,"['R', 'PyTorch', 'Docker']"
AI00311,AI Architect,211982,SGD,EX,FT,Singapore,S,Singapore,50,"Hadoop, AWS, Docker",PhD,19,Manufacturing,2024-01-12,2024-02-18,1352,6.8,Machine Intelligence Group,"['Hadoop', 'AWS', 'Docker']"
AI00312,Principal Data Scientist,88077,EUR,EN,FL,Germany,L,Germany,100,"Python, GCP, TensorFlow, Mathematics, PyTorch",Bachelor,1,Transportation,2024-02-20,2024-04-18,986,8.2,Machine Intelligence Group,"['Python', 'GCP', 'TensorFlow', 'Mathematics', 'PyTorch']"
AI00313,Robotics Engineer,107261,EUR,MI,CT,Germany,L,Germany,50,"Hadoop, Tableau, Java, Git",Associate,3,Manufacturing,2024-10-19,2024-11-04,1617,9.7,AI Innovations,"['Hadoop', 'Tableau', 'Java', 'Git']"
AI00314,Computer Vision Engineer,284132,USD,EX,FT,United States,M,United States,0,"Deep Learning, Docker, Hadoop, Data Visualization",Master,10,Government,2025-04-24,2025-07-06,1832,5.1,Autonomous Tech,"['Deep Learning', 'Docker', 'Hadoop', 'Data Visualization']"
AI00315,AI Software Engineer,105482,USD,SE,CT,South Korea,M,South Korea,100,"SQL, Git, AWS",PhD,5,Consulting,2025-02-13,2025-04-25,1845,5.9,Cognitive Computing,"['SQL', 'Git', 'AWS']"
AI00316,AI Architect,161728,GBP,EX,FL,United Kingdom,S,United Kingdom,50,"Data Visualization, NLP, PyTorch",PhD,15,Finance,2025-03-03,2025-04-19,1932,8.6,DataVision Ltd,"['Data Visualization', 'NLP', 'PyTorch']"
AI00317,Data Engineer,131352,USD,SE,PT,Norway,S,Sweden,0,"Scala, MLOps, GCP, Java",Bachelor,9,Retail,2024-11-02,2024-12-13,1802,5.8,Machine Intelligence Group,"['Scala', 'MLOps', 'GCP', 'Java']"
AI00318,Data Analyst,161727,EUR,SE,FT,Austria,L,Finland,100,"Docker, GCP, SQL",PhD,6,Technology,2025-01-26,2025-04-04,1940,5.9,Cognitive Computing,"['Docker', 'GCP', 'SQL']"
AI00319,Data Analyst,151527,USD,SE,FL,United States,L,Romania,0,"Java, SQL, Kubernetes, Git",PhD,7,Retail,2024-07-18,2024-09-02,845,7.1,Machine Intelligence Group,"['Java', 'SQL', 'Kubernetes', 'Git']"
AI00320,Machine Learning Researcher,112476,USD,SE,FT,Israel,L,Israel,50,"Hadoop, Git, Statistics",Master,6,Consulting,2024-04-20,2024-05-10,2413,8.7,TechCorp Inc,"['Hadoop', 'Git', 'Statistics']"
AI00321,ML Ops Engineer,72913,CAD,MI,FT,Canada,M,Canada,0,"R, SQL, Mathematics",PhD,3,Telecommunications,2025-04-01,2025-05-31,941,7.0,Cognitive Computing,"['R', 'SQL', 'Mathematics']"
AI00322,Data Analyst,68734,CAD,EN,FT,Canada,L,Malaysia,100,"Computer Vision, Python, TensorFlow, Docker",PhD,1,Finance,2024-08-28,2024-10-24,805,8.5,Algorithmic Solutions,"['Computer Vision', 'Python', 'TensorFlow', 'Docker']"
AI00323,NLP Engineer,179564,EUR,EX,FL,Netherlands,S,Netherlands,50,"Python, AWS, Git",Bachelor,11,Government,2024-01-24,2024-03-17,654,9.1,Quantum Computing Inc,"['Python', 'AWS', 'Git']"
AI00324,Data Scientist,71265,GBP,EN,PT,United Kingdom,S,United Kingdom,0,"PyTorch, TensorFlow, Azure, Computer Vision, Java",Bachelor,1,Automotive,2024-03-27,2024-05-12,2172,9.5,DeepTech Ventures,"['PyTorch', 'TensorFlow', 'Azure', 'Computer Vision', 'Java']"
AI00325,Deep Learning Engineer,143064,USD,SE,FL,South Korea,L,Denmark,100,"Scala, Python, TensorFlow",Master,8,Telecommunications,2024-02-26,2024-04-13,1887,7.2,DataVision Ltd,"['Scala', 'Python', 'TensorFlow']"
AI00326,Deep Learning Engineer,196042,EUR,EX,CT,Austria,L,Italy,0,"Kubernetes, PyTorch, Tableau, Docker, Computer Vision",PhD,14,Consulting,2025-02-14,2025-03-20,911,7.3,Advanced Robotics,"['Kubernetes', 'PyTorch', 'Tableau', 'Docker', 'Computer Vision']"
AI00327,Data Engineer,101946,USD,SE,FL,Ireland,S,Ireland,0,"SQL, PyTorch, Data Visualization, Computer Vision",Bachelor,7,Finance,2025-02-14,2025-04-20,1521,7.1,Digital Transformation LLC,"['SQL', 'PyTorch', 'Data Visualization', 'Computer Vision']"
AI00328,Autonomous Systems Engineer,89020,GBP,MI,FL,United Kingdom,S,Brazil,50,"Kubernetes, R, Git, AWS",PhD,4,Media,2024-09-06,2024-10-27,1497,9.2,Algorithmic Solutions,"['Kubernetes', 'R', 'Git', 'AWS']"
AI00329,Autonomous Systems Engineer,134011,JPY,SE,PT,Japan,S,Israel,100,"Deep Learning, Statistics, Spark",PhD,9,Energy,2024-08-10,2024-09-15,2405,8.8,TechCorp Inc,"['Deep Learning', 'Statistics', 'Spark']"
AI00330,Data Analyst,97657,SGD,MI,CT,Singapore,M,Singapore,100,"Scala, Git, MLOps",Master,2,Gaming,2024-08-28,2024-09-15,2240,8.9,Predictive Systems,"['Scala', 'Git', 'MLOps']"
AI00331,Deep Learning Engineer,153990,USD,EX,PT,South Korea,M,Luxembourg,50,"Scala, Git, Deep Learning, SQL, Kubernetes",Bachelor,14,Consulting,2024-06-29,2024-08-12,1020,5.7,Algorithmic Solutions,"['Scala', 'Git', 'Deep Learning', 'SQL', 'Kubernetes']"
AI00332,Robotics Engineer,124696,EUR,SE,FT,Netherlands,S,Argentina,100,"PyTorch, Python, Computer Vision",PhD,6,Automotive,2024-05-17,2024-07-09,1117,5.5,TechCorp Inc,"['PyTorch', 'Python', 'Computer Vision']"
AI00333,Robotics Engineer,94884,USD,MI,PT,Ireland,S,Ireland,0,"Linux, Hadoop, GCP",Bachelor,2,Retail,2024-11-06,2024-12-19,961,9.2,Cognitive Computing,"['Linux', 'Hadoop', 'GCP']"
AI00334,AI Architect,101192,CHF,EN,FT,Switzerland,M,Switzerland,50,"R, Scala, Kubernetes, Git",PhD,0,Transportation,2024-12-28,2025-01-28,1793,5.8,DeepTech Ventures,"['R', 'Scala', 'Kubernetes', 'Git']"
AI00335,AI Product Manager,106624,USD,SE,FT,Ireland,M,Ireland,100,"Git, Statistics, Azure",Associate,6,Telecommunications,2025-02-02,2025-02-25,2175,5.2,Cognitive Computing,"['Git', 'Statistics', 'Azure']"
AI00336,Data Scientist,187401,GBP,EX,FT,United Kingdom,M,Germany,100,"TensorFlow, Docker, Spark, Python",Bachelor,12,Energy,2024-10-24,2024-11-11,1400,9.5,TechCorp Inc,"['TensorFlow', 'Docker', 'Spark', 'Python']"
AI00337,Data Analyst,165694,USD,EX,FL,United States,M,United States,100,"Python, Kubernetes, MLOps",Associate,15,Retail,2024-01-04,2024-03-15,2434,8.8,DataVision Ltd,"['Python', 'Kubernetes', 'MLOps']"
AI00338,Machine Learning Engineer,122206,USD,SE,FL,United States,M,United States,50,"Spark, AWS, Linux, SQL, PyTorch",Bachelor,6,Healthcare,2024-01-31,2024-03-06,2282,9.2,Algorithmic Solutions,"['Spark', 'AWS', 'Linux', 'SQL', 'PyTorch']"
AI00339,Data Engineer,91226,SGD,MI,PT,Singapore,L,India,0,"Python, TensorFlow, PyTorch, SQL",Bachelor,2,Transportation,2024-12-06,2025-01-16,519,7.7,Autonomous Tech,"['Python', 'TensorFlow', 'PyTorch', 'SQL']"
AI00340,AI Product Manager,110449,CHF,MI,FL,Switzerland,S,Switzerland,100,"Mathematics, Linux, NLP",Bachelor,3,Energy,2025-02-01,2025-02-19,1970,5.9,Algorithmic Solutions,"['Mathematics', 'Linux', 'NLP']"
AI00341,AI Architect,275705,EUR,EX,FT,Netherlands,L,Netherlands,100,"MLOps, SQL, Kubernetes, Spark, Java",Bachelor,16,Finance,2024-04-25,2024-05-29,2299,5.4,Future Systems,"['MLOps', 'SQL', 'Kubernetes', 'Spark', 'Java']"
AI00342,ML Ops Engineer,161670,USD,EX,PT,Finland,M,Brazil,0,"MLOps, Python, TensorFlow, GCP",Associate,11,Technology,2024-08-13,2024-09-18,1061,5.9,Machine Intelligence Group,"['MLOps', 'Python', 'TensorFlow', 'GCP']"
AI00343,Computer Vision Engineer,95328,GBP,MI,PT,United Kingdom,S,United Kingdom,50,"MLOps, Spark, Git, Deep Learning",PhD,3,Technology,2025-03-25,2025-04-26,734,8.5,Smart Analytics,"['MLOps', 'Spark', 'Git', 'Deep Learning']"
AI00344,AI Consultant,68548,EUR,EN,PT,Germany,M,Germany,0,"Hadoop, Spark, Statistics, Tableau",Associate,1,Transportation,2025-02-24,2025-03-26,1762,7.8,Digital Transformation LLC,"['Hadoop', 'Spark', 'Statistics', 'Tableau']"
AI00345,AI Consultant,378502,USD,EX,FT,Denmark,L,Denmark,0,"SQL, Mathematics, Scala, Hadoop",Bachelor,12,Consulting,2024-09-29,2024-12-01,2234,8.4,Future Systems,"['SQL', 'Mathematics', 'Scala', 'Hadoop']"
AI00346,NLP Engineer,76682,USD,SE,CT,South Korea,S,South Korea,0,"PyTorch, Kubernetes, Azure, GCP",Master,7,Gaming,2024-09-25,2024-11-12,643,10.0,Machine Intelligence Group,"['PyTorch', 'Kubernetes', 'Azure', 'GCP']"
AI00347,Deep Learning Engineer,108478,USD,MI,CT,Sweden,L,Sweden,0,"Hadoop, Java, Docker, Deep Learning",Master,2,Transportation,2024-04-24,2024-05-10,1436,9.4,Cognitive Computing,"['Hadoop', 'Java', 'Docker', 'Deep Learning']"
AI00348,Research Scientist,114526,JPY,MI,FL,Japan,M,Belgium,0,"Python, TensorFlow, SQL, NLP",Associate,3,Real Estate,2024-02-16,2024-03-05,1095,5.8,Future Systems,"['Python', 'TensorFlow', 'SQL', 'NLP']"
AI00349,AI Specialist,75609,USD,EN,PT,Norway,S,Norway,0,"AWS, Python, Git, Statistics",PhD,0,Government,2024-09-19,2024-11-30,2109,9.9,Algorithmic Solutions,"['AWS', 'Python', 'Git', 'Statistics']"
AI00350,Data Analyst,214389,USD,SE,FL,Denmark,L,Denmark,100,"Java, Kubernetes, Python, SQL",Associate,6,Retail,2025-04-29,2025-06-13,2348,8.8,Smart Analytics,"['Java', 'Kubernetes', 'Python', 'SQL']"
AI00351,NLP Engineer,104396,USD,SE,CT,Finland,S,Finland,100,"SQL, Azure, Data Visualization, NLP",Master,7,Telecommunications,2024-08-13,2024-10-15,1398,5.3,Quantum Computing Inc,"['SQL', 'Azure', 'Data Visualization', 'NLP']"
AI00352,Principal Data Scientist,53469,EUR,EN,PT,France,M,United Kingdom,50,"Docker, Statistics, Data Visualization",PhD,0,Government,2024-01-10,2024-02-20,1249,6.0,Smart Analytics,"['Docker', 'Statistics', 'Data Visualization']"
AI00353,Head of AI,327929,USD,EX,FL,Denmark,L,Denmark,0,"TensorFlow, Python, Data Visualization, NLP, Tableau",PhD,14,Transportation,2024-02-19,2024-04-14,1000,6.5,Smart Analytics,"['TensorFlow', 'Python', 'Data Visualization', 'NLP', 'Tableau']"
AI00354,Data Scientist,87984,JPY,MI,PT,Japan,S,Japan,100,"Computer Vision, Git, Tableau, Data Visualization",Bachelor,2,Consulting,2024-01-08,2024-02-19,560,7.4,Algorithmic Solutions,"['Computer Vision', 'Git', 'Tableau', 'Data Visualization']"
AI00355,AI Architect,127823,JPY,SE,CT,Japan,S,Japan,0,"Linux, MLOps, Tableau",Associate,8,Automotive,2025-04-17,2025-05-24,1762,7.3,Future Systems,"['Linux', 'MLOps', 'Tableau']"
AI00356,Machine Learning Researcher,93295,AUD,MI,FL,Australia,M,Australia,0,"Spark, Mathematics, Linux",Associate,4,Education,2024-02-10,2024-04-04,582,5.1,Algorithmic Solutions,"['Spark', 'Mathematics', 'Linux']"
AI00357,NLP Engineer,25560,USD,MI,PT,India,M,India,50,"Kubernetes, Linux, Tableau, Mathematics",Master,2,Transportation,2024-02-29,2024-04-02,1775,7.5,Cognitive Computing,"['Kubernetes', 'Linux', 'Tableau', 'Mathematics']"
AI00358,Deep Learning Engineer,110777,GBP,MI,FL,United Kingdom,L,United Kingdom,0,"Statistics, Python, GCP",PhD,3,Transportation,2024-07-10,2024-08-31,1446,8.5,Quantum Computing Inc,"['Statistics', 'Python', 'GCP']"
AI00359,AI Specialist,253223,EUR,EX,FL,Germany,M,Germany,0,"Scala, Kubernetes, SQL, Hadoop, Docker",Bachelor,17,Retail,2024-07-24,2024-08-27,1970,5.0,Algorithmic Solutions,"['Scala', 'Kubernetes', 'SQL', 'Hadoop', 'Docker']"
AI00360,ML Ops Engineer,234867,EUR,EX,PT,Netherlands,M,Israel,0,"Spark, Statistics, MLOps, R",PhD,10,Automotive,2024-11-18,2024-12-27,826,5.1,Digital Transformation LLC,"['Spark', 'Statistics', 'MLOps', 'R']"
AI00361,AI Consultant,49385,USD,EN,FT,Finland,S,Finland,50,"NLP, Statistics, Hadoop",Master,0,Media,2025-03-28,2025-04-13,1111,6.6,Advanced Robotics,"['NLP', 'Statistics', 'Hadoop']"
AI00362,Data Scientist,59557,USD,SE,CT,China,L,Denmark,100,"PyTorch, GCP, NLP, Spark",Bachelor,8,Telecommunications,2024-03-26,2024-06-06,977,6.3,TechCorp Inc,"['PyTorch', 'GCP', 'NLP', 'Spark']"
AI00363,AI Product Manager,95864,EUR,SE,PT,France,S,France,0,"SQL, Hadoop, Tableau, Data Visualization",Master,6,Energy,2024-01-22,2024-03-27,1764,7.6,Predictive Systems,"['SQL', 'Hadoop', 'Tableau', 'Data Visualization']"
AI00364,AI Product Manager,217693,USD,EX,PT,Israel,L,Israel,0,"GCP, MLOps, Scala, Kubernetes, Docker",Associate,18,Transportation,2024-04-15,2024-05-19,1099,9.7,Digital Transformation LLC,"['GCP', 'MLOps', 'Scala', 'Kubernetes', 'Docker']"
AI00365,ML Ops Engineer,108994,EUR,MI,FL,France,L,France,100,"Kubernetes, Mathematics, Scala",Associate,2,Energy,2024-07-24,2024-08-31,1864,9.9,AI Innovations,"['Kubernetes', 'Mathematics', 'Scala']"
AI00366,AI Software Engineer,75633,USD,MI,FT,South Korea,S,Ghana,100,"Scala, Linux, NLP, R, Computer Vision",Associate,4,Gaming,2024-06-07,2024-06-27,1965,8.1,Advanced Robotics,"['Scala', 'Linux', 'NLP', 'R', 'Computer Vision']"
AI00367,AI Research Scientist,62810,EUR,EN,FL,Germany,S,Germany,100,"Deep Learning, Python, Tableau, Computer Vision, Statistics",Associate,0,Automotive,2025-02-13,2025-04-05,1004,9.7,Predictive Systems,"['Deep Learning', 'Python', 'Tableau', 'Computer Vision', 'Statistics']"
AI00368,Data Engineer,151628,EUR,EX,FT,France,S,France,100,"Python, TensorFlow, Java",Bachelor,15,Real Estate,2024-08-02,2024-09-30,539,8.3,AI Innovations,"['Python', 'TensorFlow', 'Java']"
